,mzmed,rtmed,12hpi_Cf_1,12hpi_Cf_2,12hpi_Cf_3,1dpi_Cf_1,1dpi_Cf_2,1dpi_Cf_3,2dpi_Cf_1,2dpi_Cf_2,2dpi_Cf_3,12hpi_Chitin_1,12hpi_Chitin_2,12hpi_Chitin_3,1dpi_Chitin_1,1dpi_Chitin_2,1dpi_Chitin_3,2dpi_Chitin_1,2dpi_Chitin_2,2dpi_Chitin_3,12hpi_Flg22_1,12hpi_Flg22_2,12hpi_Flg22_3,1dpi_Flg22_1,1dpi_Flg22_2,1dpi_Flg22_3,2dpi_Flg22_1,2dpi_Flg22_2,2dpi_Flg22_3,2hpi_Mock_1,2hpi_Mock_2,2hpi_Mock_3,1dpi_Mock_1,1dpi_Mock_2,1dpi_Mock_3,2dpi_Mock_1,2dpi_Mock_2,2dpi_Mock_3,2hpi_Mock_1.1,2hpi_Mock_2.1,2hpi_Mock_3.1,1dpi_Mock_1.1,1dpi_Mock_2.1,1dpi_Mock_3.1,2dpi_Mock_1.1,2dpi_Mock_2.1,2dpi_Mock_3.1,12hpi_Mz_1,12hpi_Mz_2,12hpi_Mz_3,1dpi_Mz_1,1dpi_Mz_2,1dpi_Mz_3,2dpi_Mz_1,2dpi_Mz_2,2dpi_Mz_3,12hpi_Pb_1,12hpi_Pb_2,12hpi_Pb_3,1dpi_Pb_1_,1dpi_Pb_2_,1dpi_Pb_3_,2dpi_Pb_1_,2dpi_Pb_2_,2dpi_Pb_3_,12hpi_Sc_1,12hpi_Sc_2,12hpi_Sc_3,1dpi_Sc_1,1dpi_Sc_2,1dpi_Sc_3,2dpi_Sc_1,2dpi_Sc_2,2dpi_Sc_3,12hpi_XeWT_1,12hpi_XeWT_2,12hpi_XeWT_3,1dpi_XeWT_1,1dpi_XeWT_2,1dpi_XeWT_3,2dpi_XeWT_1,2dpi_XeWT_2,2dpi_XeWT_3
M719T2076,718.5254082,2076.126209,168653.8666,179629.1976,149694.534,148644.2453,161329.6712,165920.5062,101267.4634,108392.1783,99135.65508,9514.498218,8779.36073,20480.4137,15025.40657,23251.80542,11719.6116,5457.898244,8411.071126,9346.858697,16583.50209,15333.59961,14585.85245,22530.62729,41850.17985,24680.36303,5824.0411810000005,28023.043639999996,21211.040259999998,12965.85932,19221.57964,16981.96053,0.0,16847.83875,26439.70755,8225.163022,11175.6606,7828.868601,29064.397780000003,41674.36053,42254.359430000004,27220.117510000004,41038.940239999996,51210.26934,5862.203365,48686.81658,6844.0329950000005,20390.42856,17705.65856,12626.244040000001,15985.858619999999,17590.61089,6587.510501,17187.15815,4801.823654,11140.411329999999,8803.403522,15555.028830000001,23375.36735,10958.23957,11258.089240000001,9606.131384999999,14107.16559,8209.347217,13519.11985,5059.503393,2053.309887,2923.056141,7799.194872,5870.816838000001,2799.827934,5975.271261,8113.281070999999,5333.007609,34847.24848,46270.75791,37142.43572,51176.52274,38768.39985,24050.198669999998,9760.529298000001,9473.750667,10823.897359999999
M722T804,722.3142215,803.8484232000001,255900.0149,217085.0476,153290.6136,92068.34881,129738.9721,51835.54122,155494.647,104250.7312,92305.28162000001,41959.50722,50205.08504,37899.89842,73525.02305,34392.78969,36250.025910000004,87148.72905,80954.79813,59708.019739999996,41258.251789999995,59676.01902000001,67827.73755,38175.02601,49386.73367,25360.90823,21439.32095,45324.38206,32812.43634,19478.162080000002,7649.703861,17489.48621,9792.141925,8029.299033,14496.43816,11533.09007,16162.11016,16549.93905,10495.20931,10668.82496,21236.6068,7881.733543,7303.727145999999,18343.5636,17524.46162,27129.93855,38654.01999,39814.40208,20542.95315,37798.52872,34306.922230000004,36568.6307,26882.94715,23570.1923,29147.181739999996,22563.087190000002,50800.33948,14090.9099,24535.32836,39441.06556,24210.65241,29147.4377,25686.107000000004,38191.55919,15428.86661,19446.79718,25751.62676,23639.69502,16101.730959999999,18476.56335,15414.96831,14319.866280000002,21175.959909999998,15902.58539,19583.9096,18357.35116,17075.63379,11308.62746,17675.7948,18045.58189,45632.86125,39781.06573,45566.97139
M723T2077,723.4777821,2077.131009,110077.1136,144949.34900000002,107218.0428,98996.47772000001,123186.998,112052.7067,84172.73049,90824.36428,63674.88724,22022.20685,13232.09967,21075.84707,33358.04575,30396.59846,25090.50715,20530.61041,33684.64598,34395.56975,19827.81194,15373.75129,20250.917840000002,28556.85485,25883.55357,26663.89189,19346.053340000002,18892.376809999998,14416.9717,15428.27665,24501.88703,17606.866840000002,0.0,19726.06566,15460.824540000001,17637.81755,15083.51995,17096.61461,13087.47462,8176.9954689999995,7592.742151,13272.76867,9209.422690000001,9211.744158,10057.69296,9462.002659,7598.536187000001,16075.472909999999,18477.6223,17485.86883,17058.7212,12150.968359999999,14095.74148,11924.09365,11409.38495,14482.34458,16507.69593,15264.518540000001,23651.466,24115.0916,24566.085469999998,18865.05475,24644.396819999998,13225.689390000001,15808.48464,9220.896786,6738.453345,6336.967477,44887.135310000005,9779.998469,10628.600779999999,13069.83403,11379.09599,9400.519916,12797.938909999999,11819.87228,11408.935,15969.41521,8498.446806,15799.72459,8503.819006,9776.163404,8850.699647
M723T804,723.31806,803.6531482999999,110351.0083,94952.85985,75931.34814,54719.42509,63717.963370000005,27462.188430000002,73998.20479,51677.240999999995,53725.50435,21457.25894,22279.11441,19612.14247,35097.12428,19035.65838,20379.61452,41826.28336,40321.59493,29577.4589,21459.90399,31510.956639999997,35293.75651,21591.87015,23592.25134,16358.2698,15825.6125,21703.52017,23296.884990000002,15974.440669999998,13280.30093,15217.752080000002,10597.21875,9172.510898999999,16112.072,13064.693229999999,16134.383740000001,20195.641340000002,9800.006681,11150.60359,14302.82016,6558.879585000001,7227.484303,11886.89047,19397.944219999998,19548.52564,27333.950210000003,24239.553519999998,15240.20586,21974.23673,22801.645669999998,21702.394809999998,17328.365009999998,19715.95708,18452.649230000003,37554.67557,22539.32513,12565.42292,15348.926309999999,19838.37734,15733.74609,16700.772,16148.51817,23791.63766,11944.01101,13842.895719999999,17904.9962,17695.52923,9824.943532,13990.848769999999,11550.83042,10582.65576,14280.70351,12532.07498,14497.78569,11978.764879999999,11765.6781,8694.897256999999,11380.437670000001,12620.36786,26121.57335,18684.01888,25996.565759999998
M728T2187,728.3771856000001,2186.54934,9513.479054000001,13615.98742,9830.333128,10449.36738,14237.84804,14340.4641,4161.996471,11961.45552,8329.732845999999,501283.69399999996,754623.2207,597474.9408,593854.0298,28834.222439999998,235987.355,632958.3806,339204.3417,362468.2704,10350.98889,173922.8092,49973.91932,126244.2137,75119.52419,23859.51133,63019.88473,39298.626860000004,39174.972839999995,18761.73705,8818.605176000001,55756.766039999995,0.0,16353.16266,48833.84296,14896.78519,34848.923389999996,17872.25637,9635.482019,8021.826841,7732.044584,12013.585809999999,8577.809317,6259.0316490000005,9714.718804,4494.427175,9205.534424,44542.53803,20213.60429,91987.13181,59582.12745,68949.15578,24049.29296,13019.09329,32647.40599,25399.678340000002,50996.1684,6821.060576000001,9654.221223,58359.58794,10022.63676,88166.14092,12415.521420000001,19860.31082,21150.033880000003,35929.58501,53437.42581,48121.31315,72843.29794,46701.489989999995,20993.06401,23692.31335,24205.48704,19624.36429,13722.280369999999,12598.132370000001,10707.46094,10129.684140000001,10722.646990000001,11050.02059,6304.929190999999,4214.774217,2055.6181030000002
M729T2187,729.3791986,2186.86053,5791.30419,4934.84731,6428.602026,6483.790357,7252.983476,7031.633987,2992.639291,8834.212134000001,7851.271073000001,234687.0019,343760.3028,279079.673,278713.9065,21297.71195,114836.1633,291882.3741,159223.689,177720.806,10270.104370000001,84767.02859,27480.511430000002,65095.312710000006,40536.35479,19993.5247,33102.4015,24886.64785,24320.305119999997,14474.822240000001,11533.79502,31764.65163,0.0,13185.641520000001,27332.949969999998,14098.3951,21535.06787,13146.81077,6935.7963150000005,6334.997319,7531.527187000001,8872.509191,5986.336136,6321.274478,9854.31474,6475.83021,7962.473016,22517.23401,14679.88525,45083.7641,29334.358780000002,36621.806710000004,15949.664659999999,11217.09265,21913.01757,16789.04957,28428.05197,8485.794316,10727.792870000001,32545.91605,10678.57296,46476.165610000004,12049.23535,13671.45858,16142.30727,19315.37671,25055.12379,24548.01891,64203.72826,21633.35197,14560.529190000001,17191.55048,16384.87858,14222.097240000001,9464.389176,9508.385181,6961.2334,8901.402085,6963.5909280000005,10718.99432,7015.5958359999995,4623.031382,3356.513212
M729T2367,729.4096129,2367.146301,10814.29716,19911.65701,11812.51547,14236.21046,13231.24482,17499.88164,4398.431964,2766.936111,3168.9825379999997,21061.002230000002,48050.87371,42191.23553,27151.42512,63386.03345,59686.107110000004,24978.58793,33659.020110000005,65036.38816,62954.193329999995,28784.438980000003,19380.54204,28732.386010000002,19061.80996,20526.56136,24837.46195,15545.75465,22857.20052,49020.67522,14658.159130000002,29038.56284,0.0,25281.822,19292.77294,47746.53306,19029.13212,22800.40245,10595.07619,45724.24344,10865.1647,14200.476530000002,18469.60976,6446.294313,12874.83071,5283.116290999999,11989.93677,38408.29309,17416.12759,30285.633489999997,32921.949160000004,36432.347310000005,22219.97076,26958.629160000004,47050.60336,24608.9786,30370.02848,27969.35704,20376.48799,32527.83161,22582.288119999997,45432.2265,16476.65636,29141.723019999998,21181.33435,57680.34981,99161.27675,107504.6364,103621.5961,93892.38755,94716.74275,45559.267,50195.25777,70388.85802999999,78356.44017999999,34836.637989999996,18332.70897,35547.03177,20563.28854,45269.08732,28581.64533,22927.30523,6087.803226
M729T2470,729.4366083,2469.833468,316.53029869999995,1075.1173,1960.7307829999997,2026.883645,758.9984594,7398.3066180000005,323.2738415,1339.114209,4205.906102,87617.28147,119148.8114,83042.9731,49592.64625,50182.11964,27675.662239999998,11181.02515,52125.86121,50963.96906,3497.146891,32885.9287,55810.25515,39641.53525,16928.4187,42229.981589999996,5676.814608,32696.7857,9927.110962,15878.97181,7766.419945000001,23228.86055,0.0,29093.80801,17823.531469999998,5923.094609000001,9716.147262999999,30190.28375,0.0,2394.091532,591.6763727000001,0.0,2443.813534,282.40781469999996,1147.226114,2368.5106149999997,14732.71877,11556.51553,7875.420609999999,15033.6071,20837.11284,20532.25589,31232.01248,59060.920979999995,19457.57418,52951.02547,10971.6741,11251.95087,12041.19495,46641.66212,8356.280235,61353.61223,12278.24231,81916.68246,17314.49958,13317.910670000001,13518.69899,18632.19353,58329.650910000004,14453.05084,12334.26786,11070.68333,13887.100540000001,16353.575380000002,167.82443759999998,1775.1229030000002,0.0,0.0,154.6617225,507.5687425,6982.001593000001,0.0,190.1700884
M730T2301,730.4164992000001,2300.886667,1986.7003379999999,6151.346724,2755.3380079999997,4384.646753,2662.256594,2215.666932,3198.539937,3801.0360909999995,4584.007482,25504.676209999998,59873.4605,23062.52561,93608.52393,18002.063619999997,33496.923689999996,185092.635,122515.2502,124590.1317,10132.20592,33705.45261,31928.812489999997,24383.13537,43326.44558,20356.040680000002,18934.21621,24406.58465,21596.585740000002,17845.41402,9022.4345,17673.5444,0.0,11549.61103,13069.56774,13088.227840000001,10638.78907,9451.013106999999,230.2622969,3378.9318240000002,1377.044867,2302.95473,1558.3430779999999,1701.028935,3348.967315,2637.762018,3310.07448,53889.401789999996,14086.64773,36987.18256,62242.33369,49135.10858,40812.94011,17251.55605,37051.9823,26215.27506,22451.80959,11692.36189,12203.32552,58308.778,11677.65219,34230.99646,10523.166720000001,17636.9792,15536.66199,12402.21528,20602.89621,16690.88584,41466.66905,31695.07318,18848.63163,27868.684110000002,35765.02566,25441.41221,25621.0466,10445.412190000001,10758.89942,9481.821811,5679.075864,11995.59044,3570.929901,4427.350716,1735.2658379999998
M733T1271,732.5029321000001,1270.7912789999998,109186.0909,126672.5697,122391.7863,238233.3706,104170.04699999999,59267.52345,319404.0076,281398.7231,283703.707,5428.00244,7946.463271,6125.907927,24943.35439,12170.72078,10797.85521,15825.408590000001,11968.13304,19036.85732,595.441608,5690.997477,5547.6503170000005,1003.7616529999999,1696.295036,945.8113050000001,2648.206962,1880.064341,8654.308925,12233.11776,554.2731215,4604.740304,4409.404191,5810.033282,7902.794833,12247.19328,6853.317793000001,3143.987052,24810.652280000002,11663.72422,12073.1715,13095.61448,329.0223338,11093.11507,132367.5078,15421.183819999998,38241.70467,9355.89794,11935.739959999999,8891.650609,4990.553451,16445.31638,9143.919544,10853.794259999999,29503.342230000002,17265.28002,13095.25109,7936.601544,7109.378511,5082.063553,18988.24723,10307.79623,15135.338269999998,20468.107630000002,839.6628541000001,762.875996,0.0,690.8958461,5417.039937,207.24801589999998,579.145749,1467.711164,3617.426915,2912.351014,27979.48698,59256.43727,27445.70243,9692.498593,32148.108180000003,11774.21335,26868.5677,43877.9981,27946.201680000002
M733T1718,732.5029846,1717.837668,128857.76,117528.9387,116852.7032,127043.6257,70508.58722999999,66150.37264,96415.03917,65034.84368,73449.16937999999,94889.10715,160372.1089,119586.0611,165303.4855,16806.80958,57419.330729999994,204468.7789,115397.0666,163652.2379,7539.711079000001,131517.9597,133145.3225,118541.7433,70940.2821,48668.4717,161503.8145,95944.70675,127881.7439,173727.6752,4951.788545,93769.83634,0.0,124538.7455,136494.3046,190679.3696,184601.1799,134484.0359,53544.20487,42810.90618,46721.49946,25610.91577,7568.668359,16069.069980000002,36490.69239,16452.17064,26144.42628,99760.80932999999,36946.657,96484.0179,88915.87716,120899.0169,89979.31274,71825.54332000001,196357.1423,109582.6979,111773.5833,15232.835319999998,22350.26305,94901.62628,31334.909789999998,127765.7772,16339.96624,96506.40509,61142.2113,65900.39482999999,57115.74539,144259.2878,8654.127056,60930.762879999995,52964.10623,60231.74511,48218.69741,103921.6744,43119.70986,93584.08024,41595.58369,33119.615060000004,35937.55533,20689.57096,24928.39228,18868.40884,9926.475298000001
M735T2229,735.4275048999999,2228.5759989999997,456470.8514,234614.0267,218775.8955,97865.87555,598457.1733,65796.54286,63175.513960000004,54084.73873,45372.9387,319835.5473,471332.60299999994,697552.0632,620717.2082,1350696.542,1099520.9540000001,220185.8778,1136616.488,697014.4561,1302540.5890000002,408127.4251,1130804.381,1452418.229,794273.4975,1238371.918,1316614.041,1488179.118,913614.2508,1782977.783,2710184.863,1149836.591,0.0,1774865.071,1014258.373,833316.8469,468715.9093,914961.6798,324815.1571,128467.5241,65714.41432000001,495161.5707,161530.9817,138612.2747,39384.98077,45516.2876,31023.15499,1074943.0790000001,1758286.159,1478623.1230000001,1293696.0590000001,611390.7227,986441.9223,846919.9158,316444.6288,1011937.9659999999,1479225.51,1399843.1809999999,1434962.1069999998,1151969.014,1586274.824,793997.3775,1673123.179,747269.218,1353780.381,162976.4223,87137.21463999999,74936.08126,603534.144,154074.0679,188103.5111,316516.3425,228699.4525,109537.2466,388041.8141,578173.5121,457549.4295,959691.4403,254275.6941,985124.6933,42207.99063,70341.18772,65711.96729
M736T2182,736.4082242000001,2182.394803,65067.72788,33639.83259,29109.8438,16657.179790000002,67364.56901,11819.57008,21461.092269999997,20054.31022,25946.98716,622276.0745,708318.4513,470546.1645,1079854.6609999998,120968.9961,344266.8092,1361236.188,619200.3256,572746.887,127799.87800000001,341070.5074,186321.8322,280181.913,243418.5788,169771.2843,210627.5338,236129.4527,183631.4923,243753.889,282593.7922,212852.2071,0.0,204911.1561,165544.8547,124887.3984,97278.81066,133829.6597,56394.71785,62329.78832000001,74212.46339,77592.15763999999,22805.19356,29317.7387,24559.84972,11963.00584,54013.08082,212902.0586,180255.9597,263918.5279,218167.8028,225658.2015,178680.5635,115678.2414,114353.0879,122490.4206,222443.3765,137242.4897,144234.2957,220193.2256,154859.237,265637.6825,174388.3108,110009.2518,172935.4699,115507.4833,146303.6119,172878.0247,126623.7753,159155.2792,91988.9399,75527.62446,78463.83592,81338.01137000001,176696.449,110684.0756,77356.97701,162488.6783,40361.03939,120646.1109,37430.62793,26255.539080000002,7850.528631
M737T2182,737.410363,2182.489297,30152.97318,16252.197380000001,17407.6173,12949.17046,30089.92962,10157.74491,12311.12053,10746.909590000001,13037.182929999999,300884.729,335327.5095,223965.0678,497947.3852,51987.51017,170926.0166,629056.5607,300043.0271,283543.9174,50773.62478,155891.62300000002,79645.48317,122548.8119,122545.7793,78617.20293,91330.87748,97011.87873,86768.76123999999,90309.54574,94231.23991,101008.0193,0.0,72315.45382000001,85893.94077,56110.07235,54771.81311,54931.13197,33351.79553,35317.62803,40906.515830000004,40953.87661,15528.28196,19708.03831,16458.9693,12312.60228,29084.80238,84367.73751,66183.42461,116706.6282,106068.4786,111501.6279,74733.04452000001,47157.91005,55602.935620000004,54016.49497000001,90072.29797999999,49510.152239999996,53644.317,110644.0376,62319.428960000005,132290.365,65622.71507,45657.62681,68995.58325,56996.14171,77630.40291,86413.29176000001,75741.99406,82008.12264,48517.664769999996,39826.1597,37798.94601,42872.56085,91800.00629,55410.968839999994,45137.611039999996,72614.28847,23021.16722,59952.379389999995,22848.372519999997,17800.30241,5724.899514
M738T2183,738.4104047000001,2182.901969,29837.3813,6927.595283,36180.57569,39702.55082,52673.99164,28360.99465,0.0,11067.77392,11710.9564,83518.41102999999,99614.1155,66157.12876,142362.003,9915.082264,50794.65814,182069.6501,95298.45778,87469.88852000001,8230.323827,47556.324660000006,18204.31363,39958.279689999996,32248.75823,9285.007940000001,29681.25543,18634.13857,20138.56894,9832.937192,8306.074828,27877.401110000003,0.0,14617.26951,19891.888919999998,20838.53003,15384.649919999998,14617.46161,34770.18019,63395.7207,27326.5723,30667.988999999998,34780.01623,17926.504,15711.21416,4582.405562,12332.24429,19747.15992,2490.3000420000003,23949.949480000003,32757.23505,34256.3732,14995.57236,12409.129359999999,18051.89522,13645.976169999998,32803.5048,4969.572196,6191.5206100000005,33000.778210000004,7072.185892,41757.3469,5749.630378,14730.32999,3783.1604009999996,19569.24911,24505.183719999997,26734.57084,31243.89198,27043.45301,17639.277280000002,15888.108540000001,15024.5065,14647.9958,29293.86141,18295.22032,32192.4048,39072.24505,23382.91123,15818.79676,10072.73295,17546.6164,11418.61065
M738T2235,738.4286546,2235.2605829999998,24972.44628,172114.5566,124758.6157,180888.0208,165202.3998,142879.7078,325.5624238,14339.075680000002,8640.371601,75731.59353,35220.61972,55860.718929999995,128783.1719,76431.0837,65415.802,133971.0402,22541.78731,68201.06022,34949.78516,25951.54412,14135.28954,23952.095559999998,51484.507710000005,39566.81248,20181.16506,36593.43488,11870.56244,13221.64163,93972.75387,52268.174360000005,0.0,79378.07801,38423.63098,29848.31215,47106.68749,36136.97287,42128.978689999996,48177.77149,41625.76728,52379.877980000005,13259.21675,56210.698079999995,5141.262199,7323.517393000001,7330.621259999999,55512.697660000005,173114.1368,170425.1525,126452.3131,158970.9042,167818.2075,71191.62031,114571.8737,121170.2116,81278.60523,79653.80378,102859.7403,74787.45672,122940.8584,114603.214,32569.13868,78933.89529,63639.3175,55055.85742000001,25694.66291,22684.63685,99564.62984,39532.61965,70495.15699,31816.61484,18341.19105,25157.303030000003,123012.5537,174705.99,63644.27042000001,6789.737423999999,83416.47757999999,70998.32587999999,27709.88708,0.0,3143.752056
M741T830,741.2694307999999,829.5198937000001,495237.0103,516212.0375,299857.7442,223693.5116,825339.8902,578616.7074,728606.9897,336532.3103,149414.6026,41738.20913,34981.84233,33405.71305,82569.59224,35559.33942,67297.68737999999,91847.88027000001,55330.39551,62519.11552000001,54936.92163,82367.87191,77436.94205,48737.71103,43686.22844,50426.34936,44021.41877,43456.41987,42344.306860000004,35118.926530000004,34971.67136,39363.38885,43429.085589999995,45629.71823,60312.201720000005,44127.82291,61881.276589999994,63062.91644,40571.62956,62262.22524,76038.41403,47217.67849,67232.13849,74760.46535,39080.880260000005,60273.34127999999,73329.91542,155794.2027,45025.058110000005,51848.81046,56899.10073,40041.39613,57748.3086,31635.22052,43160.15498,380100.0086,35912.42991,21848.78934,27995.697930000002,74740.89041,25302.50462,38992.65358,35940.6247,34216.98839,31873.376060000002,25203.52956,29839.24713,32158.191789999997,45630.298819999996,41146.08582,42765.34758,26964.2589,42068.400989999995,32013.00471,82256.54778,58253.91046,43136.84367,53402.48697,58366.707420000006,55928.812829999995,86781.72116,58721.3713,59983.57412999999
