name,12hpi_Cf_1,12hpi_Cf_2,12hpi_Cf_3,1dpi_Cf_1,1dpi_Cf_2,1dpi_Cf_3,2dpi_Cf_1,2dpi_Cf_2,2dpi_Cf_3,12hpi_Chitin_1,12hpi_Chitin_2,12hpi_Chitin_3,1dpi_Chitin_1,1dpi_Chitin_2,1dpi_Chitin_3,2dpi_Chitin_1,2dpi_Chitin_2,2dpi_Chitin_3,12hpi_Flg22_1,12hpi_Flg22_2,12hpi_Flg22_3,1dpi_Flg22_1,1dpi_Flg22_2,1dpi_Flg22_3,2dpi_Flg22_1,2dpi_Flg22_2,2dpi_Flg22_3,2hpi_Mock_1,2hpi_Mock_2,2hpi_Mock_3,1dpi_Mock_1,1dpi_Mock_2,1dpi_Mock_3,2dpi_Mock_1,2dpi_Mock_2,2dpi_Mock_3,2hpi_Mock_1,2hpi_Mock_2,2hpi_Mock_3,1dpi_Mock_1,1dpi_Mock_2,1dpi_Mock_3,2dpi_Mock_1,2dpi_Mock_2,2dpi_Mock_3,12hpi_Mz_1,12hpi_Mz_2,12hpi_Mz_3,1dpi_Mz_1,1dpi_Mz_2,1dpi_Mz_3,2dpi_Mz_1,2dpi_Mz_2,2dpi_Mz_3,12hpi_Pb_1,12hpi_Pb_2,12hpi_Pb_3,1dpi_Pb_1_,1dpi_Pb_2_,1dpi_Pb_3_,2dpi_Pb_1_,2dpi_Pb_2_,2dpi_Pb_3_,12hpi_Sc_1,12hpi_Sc_2,12hpi_Sc_3,1dpi_Sc_1,1dpi_Sc_2,1dpi_Sc_3,2dpi_Sc_1,2dpi_Sc_2,2dpi_Sc_3,12hpi_XeWT_1,12hpi_XeWT_2,12hpi_XeWT_3,1dpi_XeWT_1,1dpi_XeWT_2,1dpi_XeWT_3,2dpi_XeWT_1,2dpi_XeWT_2,2dpi_XeWT_3
M853T1545,89834.30335,95470.49299,95870.48216,224565.1962,90304.225,37810.8064,311383.1976,444494.4513,442841.0599,10418.97583,11262.21272,14435.9341,34413.89912,10794.5961,9985.774702,49926.91395,27517.23107,78568.33994,243.7920097,13340.15035,11478.31091,9069.294045,6665.040091,2970.6236,10356.36501,3700.164032,12312.91097,27414.64113,0,14806.71115,9165.721388,12297.38986,16281.24811,23157.14731,18258.55987,8106.838075,22719.94691,10193.46454,10299.91459,12959.61524,0,9719.502717,113226.6362,11644.87238,33714.10763,13921.41111,16195.08249,17912.27237,5741.931777,18324.95145,9575.111402,11917.80845,48743.71601,19222.80352,16749.12854,5623.201402,5908.66018,11894.72825,21897.68766,16478.63482,16478.08144,19778.10514,3547.631504,1629.566029,221.6049871,6492.713256,2303.858761,732.4849953,851.4335181,5060.930203,5099.383499,4716.952367,24001.62034,63928.28186,19538.65251,10555.57968,38608.53195,11388.84207,38157.76401,63760.06929,29017.93531
M818T1828,6783788.704,5887527.563,7895538.506,13440811.1,3559134.761,2385281.549,6333379.876,5560371.969,6258667.583,1442470.736,4268798.084,2535983.816,5273290.514,199058.6468,751742.3792,8943043.772,1845286.744,5098488.507,45337.43447,2304865.615,2735966.239,1732200.429,851953.2611,472390.4741,2904529.595,1194567.34,1830791.525,5756866.25,20697.19861,1587684.266,0,2602089.704,2853139.868,7077795.423,4246087.093,1970042.666,1217795.501,736858.4672,1499077.209,454913.5482,59499.90207,245622.0376,1872569.897,249709.9176,840823.6173,1719832.799,498914.7992,1506227.195,1124215.241,1978645.808,1354204.43,677116.3697,5857187.812,1636431.126,2246802.629,158250.9739,252238.2879,1577742.439,495197.8819,2401623.573,209993.0523,1128830.998,562773.406,520245.6541,366224.7066,1836176.873,199594.1472,399314.3568,396096.7975,448066.0765,335667.0739,1047844.226,1827341.496,4060746.361,1039109.499,453701.7694,896426.5668,424060.3327,592833.7789,688258.4026,332169.828
M1299T1845,80063.57885,102570.4713,108470.2114,223190.1798,50996.96695,30441.82729,55007.97918,68858.16672,56671.38188,20869.83917,58714.96768,35610.3587,70683.46361,1978.864749,12992.79681,126987.9885,27773.90799,63869.92797,0,30287.4755,38778.8621,24079.81654,13011.39267,7945.47499,32029.57053,16051.60047,23575.9797,71730.99084,0,22037.80197,0,36704.50126,36602.80433,87626.11582,46929.82946,24945.78432,17699.14141,11474.65844,10007.21519,4359.463288,0,1016.671506,14756.78237,1324.953796,9483.537429,23419.69684,9345.539768,22937.66703,16217.47882,26645.35683,19936.18004,10039.86557,72324.9227,24243.57204,30894.43481,1106.964508,2984.450254,23827.20562,8202.302334,32057.48271,1293.372335,15014.34718,7518.509783,6306.779939,3275.641878,20608.0214,0,3601.91782,2821.870801,4845.600135,2787.721681,10580.33107,11174.07537,35383.63009,11742.92901,4672.119818,9098.090832,2259.378224,6466.427297,7724.042841,3101.678383
M837T1703,2767591.54,1977957.849,3088078.673,4592664.599,823825.1705,699753.2166,2309498.232,1308267.357,1810786.02,658159.1664,2096827.768,1175463.218,2908656.437,59791.47284,366593.0806,5745591.395,1025672.064,3018258.18,16691.31352,1376318.493,1160689.351,1000815.722,401088.3465,276559.0539,1539169.334,594186.3206,991692.7297,2619108.522,4241.538913,774853.7361,0,1208630.313,1536919.274,3684955.409,2575773.028,1172666.593,580359.9166,351930.1529,684974.3107,188689.4069,24301.03456,80315.43624,453852.8464,102951.9705,353607.6894,1079525.733,229080.1896,834853.4047,822189.6811,1427984.466,974639.5428,447668.7615,4143895.521,1125108.811,925928.3927,59058.78541,96475.66048,736670.3454,144591.8074,1558137.783,49086.07274,584263.2844,332927.1347,303416.9459,318617.0826,1154746.308,101227.8231,386745.5274,310392.4058,281292.0196,267929.1384,905394.0057,1383789.913,1946129.996,297860.0207,469018.0234,300296.8614,140447.1985,390617.5233,218411.6161,66534.19743
M663T1718,117954.6949,106582.0608,117828.9536,140627.2988,58543.33373,54730.75015,93070.95929,70014.79017,75119.09954,68354.29334,117498.2733,90506.78281,132532.7448,10276.89142,43306.56906,164022.0778,77385.91274,116540.8162,4432.200719,95113.19868,99181.52196,80212.05951,51326.89211,37584.64441,110111.2974,65226.96576,85761.61487,138393.3281,0,66547.65406,0,90103.05433,104393.0367,144164.2812,128868.9409,93094.95494,39037.91036,32192.07118,45939.97887,16110.60889,1782.535553,9374.153091,35542.63056,13370.39845,29728.59209,74538.65791,26660.29523,73727.39606,65104.19768,88770.3767,66710.56767,48677.7525,131503.0722,75609.73752,87510.59954,9450.18959,15309.78747,71114.66902,21500.60627,92808.77461,11386.27289,63240.27541,42660.44436,38971.74751,36866.34824,102092.0513,4188.903516,42168.49209,30175.87327,39688.19828,34244.63298,59655.15797,59140.79049,89387.02877,34039.43288,26442.96636,29737.05666,15209.46434,22587.34151,18927.71165,8289.203754
M1275T1828,739625.0392,641321.1599,906362.3299,1785007.221,359826.6532,220687.2179,687738.7815,596004.9052,679597.3148,129979.0542,389699.4015,232680.8474,512762.9176,19722.79974,68939.79413,916769.2251,168213.9872,495700.0855,3434.844447,205044.4931,248529.0294,154654.5782,77212.79075,45381.40621,258747.3125,104330.0043,158193.4094,553436.1543,427.1406491,141615.412,0,239485.3909,260768.8751,686498.1894,383579.6934,171995.3033,112763.2179,71533.16237,131891.472,43566.91952,4461.797489,14788.51498,181139.6517,16259.60172,81120.8093,152634.667,45555.02724,135156.8531,100335.2561,172040.3986,118399.1175,60977.33047,553225.7023,150263.9714,204438.9978,15407.8683,23052.01185,143673.963,46188.08589,216758.4109,20950.8012,99674.21071,51441.12634,44822.34476,32212.08612,155978.5105,21701.53838,33477.24488,35879.65659,40243.70035,29981.97511,90769.21358,176809.8253,407476.4361,97915.69537,45115.05695,85170.01354,42542.63053,57020.70123,67870.87193,32043.8689
M682T1829,111630.4526,99342.59649,118879.7988,152131.061,69707.83276,54713.94378,102286.8144,97343.03652,106764.7427,36262.06455,78366.26524,54511.0491,92557.5122,5783.888694,21539.39073,123813.5464,40627.518,76583.6624,740.787093,52332.36922,57617.27364,42599.82571,24891.5689,13794.23971,58690.34292,32797.74556,43063.58229,97901.92642,0,39628.05747,0,56137.98226,59538.90991,110154.5953,78019.70836,45717.76063,33725.52232,21478.82315,38467.93231,11767.33178,997.2764118,3942.671723,47594.29918,6382.384886,23785.63372,42092.4869,15448.66705,36359.53588,31536.2817,46043.59046,34849.64693,19906.83942,93896.83883,38455.75919,51032.77051,3925.891849,7218.846097,38536.90559,14444.81798,50581.52207,7855.130525,30531.47,17293.39511,15829.71876,10930.30814,46343.06917,227.4371876,11312.51044,9260.024827,12792.04721,9576.642339,28839.84879,44920.74587,78898.11697,26912.02565,13869.58687,25901.99508,9409.746612,16854.81083,21055.0852,9057.615969
M499T2107,66560.71723,101894.4517,66210.71337,54285.78149,56049.31084,50823.4802,42489.24136,39769.64968,29716.61567,7212.050497,6858.670787,8493.018504,10674.82276,30414.28115,18454.68495,9430.160411,30239.93019,22683.35626,15486.35434,3612.147928,9995.125449,16874.59596,14953.62059,35445.15536,19973.93064,13895.00656,9579.374033,6984.977585,9535.828681,11039.74407,0,19141.52546,10700.19454,17979.24413,11012.54521,13950.53827,9155.158488,8383.23426,6891.260554,14571.11919,15292.03038,12427.30032,12892.01812,12196.76917,14480.21194,7824.354773,10657.28029,7850.343504,9407.795984,11127.95973,8307.670633,5643.439854,7868.232272,11368.1144,10283.26556,7558.84853,12870.16845,24722.90574,15734.73654,10180.31421,16126.76776,5540.502321,8819.293729,5695.2173,2416.798601,2700.120592,10664.16964,5504.230151,5511.699427,7999.543518,7392.517692,4302.507328,12199.30689,8330.865816,10506.87928,13261.18805,5019.984115,17864.27677,5069.760649,5792.203606,5184.675223
M646T1828,1706514.815,1612145.695,1980063.213,3173316.535,998445.3431,707565.1503,1655333.862,1470892.403,1638725.385,405510.3411,1049140.875,676788.3654,1257444.433,64987.49624,223123.1725,1966157.589,498206.9239,1289649.894,14416.51071,609253.3618,717758.4025,472915.4894,252903.7929,143675.7547,736572.8926,345685.0677,491381.9657,1393152.076,7469.744548,451904.647,0,698705.6018,759753.5791,1592562.681,1020298.507,516560.5967,379984.2199,242105.3454,442648.6217,150511.7133,23441.28229,83239.56116,559105.2068,84715.15893,268570.1787,482684.788,160090.1329,428348.174,331538.8584,556212.2146,390634.6705,205335.7509,1399024.424,442616.1574,619179.8676,51061.56678,78164.91002,437800.0046,149847.9143,634103.3236,66891.76696,328579.1595,172425.4788,163966.7122,116912.7379,511478.1065,69928.81138,126202.6097,129201.3092,137698.2507,108488.9268,309804.8673,542418.4522,1122091.956,319541.8013,143489.9286,289870.8441,140250.0416,196492.5726,222934.9465,108888.1033
M402T1828,1123254.889,989092.7147,1300581.423,2158957.093,606425.3012,414510.4953,1047612.62,929067.0313,1049864.867,288019.9671,764248.5977,481287.2852,947800.9214,44932.79389,153575.3846,1539361.782,358335.498,926378.982,10480.4988,443334.9924,517931.4894,334097.3439,177021.1313,98290.41291,556562.9251,240704.6204,363943.1509,1034180.382,3797.91935,311491.5276,0,497370.6923,534415.6274,1257289.173,790758.389,380877.1923,226515.894,139190.9233,268930.2231,88798.89316,13387.1004,48353.97316,333855.3567,49189.86395,158334.8376,337671.3444,106901.7739,295716.2297,228537.2287,388956.7469,278044.8361,140459.8785,1066919.974,329015.2396,423123.1166,34134.73305,53722.85539,300328.8959,102787.0771,453997.6788,45246.78126,228929.7885,120370.9231,107751.7178,78502.78428,357006.9615,44140.46516,90063.41835,85253.98989,95457.97497,73045.33191,216172.8103,335178.3332,694794.8319,188564.5805,90940.54238,165853.2728,79852.29022,116366.9417,133603.8695,66048.07916
M401T1828,4838409.545,4163435.092,5574096.63,9301571.969,2544629.797,1727900.739,4484726.931,3927401.561,4478103.306,1200072.938,3401192.139,2055001.808,4213155.141,172815.158,626350.6472,7123696.432,1515680.352,4088194.836,35572.78385,1899294.802,2225025.14,1420503.251,718594.0908,402857.4491,2355010.546,1005220.722,1518366.667,4613407.458,17844.77988,1334475.424,0,2124490.029,2338232.234,5641361.354,3450187.269,1621793.903,918251.3039,574862.8021,1112289.248,350188.1284,52791.12061,196524.65,1390847.294,196381.7725,644811.853,1417335.561,421748.6774,1243414.208,953373.2114,1644526.425,1158035.278,580178.729,4744358.102,1362141.619,1813155.025,136792.3334,211489.5459,1287617.71,414433.4292,1984470.215,181226.295,943150.1688,480160.2979,446660.8912,321971.171,1529109.443,176438.6971,352796.9548,344905.9153,385237.4745,292644.2121,897136.155,1379258.819,2919772.167,778355.1608,359314.2622,685673.8487,325622.3464,464709.9968,532901.3743,255901.4831
M414T1704,1290634.156,958081.4178,1449142.32,2101838.84,408608.0288,353232.845,1081434.69,638345.5732,871553.4968,365654.7448,1083958.762,623475.4921,1469541.171,38723.23817,205279.5364,2813439.872,537942.6436,1498774.822,14073.06036,741107.9859,621855.2768,540661.666,64426.37149,157371.4415,794117.9857,86062.10623,536262.744,1330152.311,13060.96685,429097.1496,0,645369.2939,823403.9797,1814890.193,1309479.864,61782.10053,59977.45144,68837.2597,62057.12886,75265.60199,72392.71788,54657.26605,232372.8955,53929.67489,181970.1575,585894.8459,130170.419,464091.3928,454437.2184,750726.298,532109.6344,94446.64865,2054213.392,601321.8938,498298.3062,34806.88413,56867.86508,398956.1494,83697.32074,820750.217,33879.08582,54465.25508,131162.6517,162772.9271,53749.77067,624507.9669,10537.50842,206753.7778,117983.6231,161670.6824,153781.7458,542315.7203,665713.4589,928767.9986,155274.7171,240660.2052,150457.0259,73347.0512,203031.736,113020.2693,38345.60648
M838T1703,1525817.243,1110514.593,1711785.243,2567313.123,474219.8363,395080.1859,1279716.391,735461.041,1010374.029,367015.8671,1154322.387,653027.3128,1583922.931,34704.36134,208414.479,3103327.591,565455.4918,1616768.535,9593.125643,765632.0893,656049.2194,553820.8183,233983.4199,158004.1686,841145.7148,336583.3903,548341.4044,1435586.127,2477.464532,436543.2804,0,676598.2847,856840.5739,1999134.374,1403793.34,661238.824,331097.3022,199144.2903,388555.7437,105727.0093,14404.57817,47800.06366,262443.046,59140.60049,206851.473,614374.2451,133011.3488,472782.7549,458851.5206,798467.8225,552610.1996,248597.2889,2237195.814,624020.6982,512514.3124,33719.74637,56431.00419,409298.9479,83453.28884,861776.7725,26404.39633,333157.2133,189642.7308,180366.8849,177595.2469,646522.7741,63035.67317,222531.497,177491.8007,161799.7473,156397.1395,499083.9944,769706.3863,1082115.313,171692.3554,268896.9621,173456.9392,81163.85414,221969.9316,125401.064,37754.27501
M403T1829,202232.9963,174318.45,226042.3699,371462.4109,119354.001,85675.89133,182341.3189,166291.2817,179572.6022,53484.8124,129966.6145,84023.22835,160820.1831,9923.473884,29815.00017,255908.9901,67187.85389,157805.9728,1972.252184,79951.04804,89315.13126,62536.06725,32793.90505,18659.92932,96427.56842,43068.76811,62472.06528,177824.2537,1744.114136,55678.16936,0,87129.90139,96743.8543,210186.3619,134172.2043,68436.60324,40655.15368,26289.47747,49966.19762,13498.17289,3224.746815,6656.519162,61345.65979,9338.271909,28889.60475,59470.48416,20956.78391,53384.01916,44361.60818,71862.59083,48972.13266,26821.87335,184420.6182,58308.00746,74606.19222,7786.517184,10988.9376,55862.23316,22185.12496,79037.77064,10755.09917,40628.70017,23364.34667,19550.10772,13809.61665,65719.56773,4327.667622,14966.208,14456.40563,16954.30766,13423.27926,41075.66978,57660.13607,117877.5823,35522.10486,18086.42523,30777.30263,11750.06829,21894.74972,25515.50349,12159.29019
M1294T1703,426586.5564,292293.2915,472556.4207,748381.7899,131117.1675,103559.4773,339163.2321,191501.7323,267146.0794,88999.88389,292236.6613,158848.2102,422352.8641,8503.239231,51543.95899,844947.5265,144583.9979,433646.2873,737.0730648,182884.0547,159359.2031,133916.9392,54818.93847,40125.55691,211860.6424,81765.35704,133014.4708,378363.5836,0,105100.2101,0,164845.3976,215498.5874,553738.7974,364095.7169,159204.3694,93422.95786,54500.52522,105900.9551,31456.03536,4142.333948,10770.05046,66946.09007,16070.66442,55422.31906,147526.0972,32596.51059,114008.9898,114107.9055,193175.2036,133969.2899,59708.16354,598470.2906,150254.1497,129526.7505,8685.398331,12862.76532,100098.8013,19591.85856,211837.1673,6868.486294,74180.34075,48220.72381,44564.96459,44081.59768,166407.1942,2235.400856,56672.73734,46349.09199,39036.76089,39943.26862,121465.462,223128.5876,293330.2246,45478.30679,77343.52786,47567.97964,23250.63527,57347.19375,34478.78611,10295.85706
M419T1701,263609.4847,197252.7118,280139.1967,406240.1348,87540.56591,71675.84073,221588.5778,147470.0855,187876.3493,71060.79255,205173.9906,122871.5643,276604.2239,9264.487108,40318.47388,505944.6964,117124.6267,295961.5739,1514.20828,141235.9512,124609.0652,110933.8469,47936.45741,34360.35364,159814.3656,64551.91564,110282.1592,249329.6254,2227.955921,85519.53855,0,121952.6919,164117.3578,348964.8608,254326.1974,127601.8816,63764.84568,38504.24529,74733.54197,27241.03651,6587.320586,13306.32768,48308.99077,10576.20747,39147.45759,111288.076,26556.66682,92135.46241,84606.88749,144107.6699,104366.0528,50178.53385,387169.0834,117001.9554,94873.81434,7106.623562,11032.10139,77099.31093,17274.97875,159412.6576,8848.52201,65228.89041,41141.70971,41425.05353,36687.43107,125566.7584,4271.012525,47050.88758,41365.25372,36649.3401,31857.77584,99488.60682,94286.32229,195426.2371,35685.45163,48262.6058,37843.59767,17132.54272,40414.08184,25859.85319,8622.919769
M273T1237,44820.12876,31717.01788,43187.4924,112602.1328,53023.07228,47972.69452,121107.2159,76586.03016,56629.44858,10147.30701,9668.939612,10390.06107,9957.946349,10505.25453,9857.343296,9071.688312,11753.09727,14148.10054,9737.613827,9512.846527,10295.99008,9284.915908,9702.597558,9424.448563,11278.27844,10143.41807,10238.81819,10552.98395,10119.48151,11124.21602,10281.006,9801.31223,45781.77454,10514.74264,32027.60357,31639.61415,7849.317209,6838.147343,8612.000602,7827.57139,7782.614673,9416.775911,12901.15301,9462.535088,12853.78629,10339.35673,9676.440057,9158.89702,10136.38776,11116.02284,11036.60706,10967.57968,10922.95259,179367.8231,10241.8612,10429.59531,10373.15255,10466.8576,10106.46797,10345.72762,11660.36722,12228.59109,11227.98863,10611.44707,10552.00092,11026.72163,10948.11209,10399.46191,11275.85316,12434.30505,12537.26686,11034.4251,9018.948119,9333.368411,7252.369038,7874.242836,8440.382631,7160.208967,8780.422047,9966.076632,9939.480901
M295T1827,2175194.161,1923343.946,2521606.448,4027071.206,1158619.494,792059.3634,2000080.149,1675407.54,1910889.239,510556.2803,1377481.432,863692.5761,1760592.133,80089.43407,281946.052,2915154.76,677873.2025,1733678.71,22310.70394,808424.4004,957564.2738,628539.1643,324430.0927,190350.3595,1036913.096,450488.4474,669129.0224,1933950.72,15300.7035,567469.8523,0,900587.5812,974957.9743,2382773.438,1436870.189,713903.9493,445934.2071,287849.0531,343872.0685,156925.5206,31246.31609,88790.17561,616298.8015,103097.7894,308188.9353,611830.65,203030.6858,548214.3657,420983.9451,715210.6964,500519.4634,265848.7108,2001487.603,592236.5459,771852.412,64183.0439,96799.05366,567008.6799,185319.6992,832566.4315,85783.59027,416830.4014,220189.1521,201609.1938,143100.8874,670312.8304,20515.62604,151453.073,140444.3112,164135.0426,132030.9821,368058.8303,324054.9528,1092330.496,347248.5926,187281.7767,315863.7776,138720.4748,228483.0123,258871.2076,124569.3072
M647T1827,155354.523,133078.5392,195022.3226,362103.1036,73736.39951,46937.83425,141197.6081,125391.0982,144142.617,30769.66859,89891.15458,53837.88944,120696.3363,5498.068345,18547.04145,224681.1855,37171.71722,119191.5295,0,52222.32156,56954.15492,37838.64206,19964.87843,11963.31481,62140.37995,26567.94368,40545.71821,133031.765,424.3102761,36854.69493,0,56355.85664,61966.91567,155332.5391,94005.12572,42280.75521,25841.05665,15335.96541,30956.71812,8600.743924,669.4306239,3387.444969,38052.83859,5525.116489,17009.71794,39628.81773,13423.23952,34598.99604,26630.1564,46158.06626,33154.31756,15999.95202,136027.9361,38397.94383,47370.21404,3489.170912,6445.208145,35144.40961,12810.96872,53391.03627,4908.439972,24877.38175,13612.66437,11619.91332,8215.305615,42525.24635,1255.123352,8657.370151,8545.512728,9032.776351,6945.055918,21488.67774,39044.63321,88248.12182,20214.92698,9540.841437,16708.29045,7639.343398,15551.91627,16622.16485,6980.807352
M1113T1830,59181.07761,50403.29051,71844.428,132971.4651,32627.86255,20096.18235,55226.17008,49170.80591,55586.44115,13486.77996,37502.12419,23190.67813,47815.64005,419.3634088,7364.61578,79924.35765,16345.46265,44679.73498,0,21103.31845,25005.79725,16779.89164,8389.871385,4184.355582,26397.38193,9835.964397,17232.58145,50194.08908,0,15357.87714,0,24283.45777,26248.18772,61603.3437,37592.98085,18021.07614,9110.381441,6680.85577,1975.45237,2339.302774,193.906413,160.5142066,13551.58011,876.3519912,7419.051092,15705.24937,4396.815513,14647.14817,10800.91352,17511.38582,12850.40237,6879.97232,51360.89703,14596.25613,20016.87848,0,743.0848461,15404.60815,4934.156689,20783.55119,656.9333881,10903.5508,5408.423868,3492.148815,2344.02998,15324.14265,249.8482249,3343.582524,1557.913786,2909.634937,1699.114578,5324.479224,3124.467223,34911.27657,6457.748557,2721.397654,4451.342442,1638.025002,3737.540106,5462.332417,1747.794768
M1293T1703,531222.9832,364822.6552,594547.4168,927178.9648,166849.9139,135589.2561,425234.0426,243464.5201,344203.9897,108991.5369,364965.6284,198047.6075,521220.1208,11628.42353,65078.50976,1023508.461,184700.3345,537260.6672,941.4698098,231809.1015,199100.1278,168366.9399,68402.44736,48676.19841,262627.0647,105808.6925,168144.0642,456750.0268,523.9751106,132258.0664,0,207390.6624,265008.4381,652894.6886,453820.0904,201739.2183,116991.8958,69530.97957,134152.3717,41327.81034,6718.001832,14548.57841,89632.12112,20641.36552,70964.71198,187617.0511,42484.73138,145235.8805,141648.6875,245342.5495,167053.1003,77941.83809,748465.2011,187546.1306,162804.0948,11646.78834,17540.96442,127597.2962,27676.85074,264473.2229,8764.30801,96842.44563,60218.07898,56840.41733,57842.74277,208894.3063,4649.89009,71488.76062,59532.07461,52072.45205,50697.5945,155719.5129,283996.9723,368070.8979,58654.47495,100004.925,59805.69259,30280.23233,77155.23425,44098.98782,13635.82304
M683T2698,25729.62218,5361.965649,3804.90635,18856.99192,36074.11827,105299.1396,11679.68135,14015.79989,21554.71819,40579.52483,159111.8072,47846.43432,151039.4019,253381.5129,145816.805,16630.52752,5451.527147,45506.44865,168566.1318,48554.64055,20372.30448,50750.30181,50151.31387,0,91398.31265,221042.509,34486.52547,19989.5169,104077.2074,50131.64473,0,127403.8125,100792.8489,22380.2842,124186.6333,13846.60286,19598.50022,30894.39456,1757.367722,42186.76916,6351.332566,19879.08936,32418.38362,38727.27968,14496.59524,113853.2748,126926.8891,152560.8549,7278.696564,5596.957564,11338.15256,14995.43525,31224.07601,8307.758889,26606.74926,247214.6093,210475.4476,206102.7389,402935.9858,409193.2343,769.0281004,18642.96128,56358.80772,401452.083,128558.2694,173398.5393,10906.50857,234703.0611,350407.1528,398426.4002,113466.2292,308883.945,31912.29771,182.7822134,13554.22377,22057.66164,10707.57501,35930.96344,7330.963966,11336.40995,19774.44076
M446T1842,183114.4859,166939.644,231655.702,332387.3003,109590.0227,72352.23295,111343.5128,118430.1354,141588.2963,47141.02124,92515.73714,72397.18728,116346.0456,12532.43175,28419.83376,225964.9697,56346.11044,135747.2408,3180.132709,47418.35896,78237.70147,50610.63631,31108.52723,19707.16879,63670.64724,36586.16421,47239.79731,130397.8884,4203.044546,45597.03216,0,75942.41499,76956.16186,166185.1999,105733.6398,50884.89821,47850.63404,28329.46346,53885.76791,18782.67667,7747.854625,10746.05809,47690.19297,12163.84205,26999.74374,51146.80175,22213.73929,47960.9529,37995.54728,57283.53948,42919.85902,24977.10519,166684.085,48407.05261,62129.18475,8449.333753,11783.59623,49412.87771,19379.63443,51580.07424,10836.15604,33093.00819,21172.25415,21352.53075,13671.37485,52770.70714,8062.855218,14657.05533,12487.32879,17184.64539,13794.8865,33927.14698,32600.77585,127177.0749,35394.11755,18782.40225,28663.59081,13416.46982,21733.89837,24592.14987,12044.2448
M979T1829,117821.6724,97877.35587,142979.4717,300850.3328,53532.34262,33070.6051,106028.6147,88734.82514,106691.3449,20578.55013,63859.93562,35812.58216,83971.73774,2791.183338,10010.26744,160677.8012,26502.20447,83454.30304,0,31880.17613,39085.22028,25063.58029,12555.71472,6037.374244,43011.50794,17239.14118,25644.31728,93374.91442,309.4174225,22617.36543,0,37588.91502,43865.36904,115450.2014,65272.67177,27719.92029,16892.89364,9112.847672,20253.55062,4185.485173,179.2235743,1272.126321,28022.80552,1852.106502,8965.759531,22619.36241,5571.871745,21422.37453,15606.89951,27566.0164,18605.23375,9994.54626,90404.2938,22820.11078,32101.90695,1078.842794,2314.4759,22252.97431,6572.089315,35174.93687,2199.474978,16240.12907,7279.150089,6162.25908,3920.851166,25704.32556,290.7757108,4760.925042,3320.352834,4096.176263,4093.37415,10229.3607,25547.3794,62490.27799,10851.59532,4755.030904,9852.721453,3642.234087,6482.862449,6737.129779,3451.643773
M1111T1829,228175.0595,194282.43,274012.6196,517626.6299,116420.3149,74921.08445,208741.9964,185010.1716,211346.1616,47065.60391,135921.6077,81438.82417,170074.714,7017.528373,25023.40443,293377.4747,61302.11724,165785.4925,209.5101669,74757.24569,88099.71693,56720.80653,31240.88849,16668.20937,92457.35329,40199.34404,59666.76155,186873.0617,269.8970903,52435.11253,0,85500.90329,90470.6153,227080.7201,132581.7708,62668.64212,39976.60227,25573.22764,47083.34455,14663.45057,535.1724951,4578.269652,60350.94701,7631.749364,28654.2857,55442.90291,17284.84409,47873.96721,37639.99473,63382.16712,44430.46336,23464.35773,185491.505,53000.72517,71619.53539,5784.615253,9182.148693,51579.39629,15381.06942,79225.73979,6523.76725,36491.13984,18832.33357,16504.1164,11689.18596,59081.6878,210.572476,11140.9293,8980.476323,12649.60015,9756.977452,34603.02497,59101.39907,130537.1792,34201.223,15549.95352,29799.86654,9223.322405,20100.40924,24241.82389,10922.20743
M416T1830,6444125.749,5571226.973,7399086.882,12069930.77,3269767.864,2203614.879,5854764.8,4868083.087,5608776.886,1402187.556,4039318.12,2447404.161,5036102.831,202789.0619,757147.9748,8369524.144,1711257.43,4817066.849,51254.42329,2150044.277,382408.7665,1741528.562,859057.9483,494296.1969,2801313.867,1211977.007,1779587.221,5581903.146,28502.20014,1561982.269,0,2570406.459,2726445.492,7000893.091,4182533.869,1962117.759,1214719.328,778935.0426,698528.2992,359946.6509,73096.24565,176263.2286,1746080.189,281551.7166,893572.6898,1655770.789,505520.6893,1490865.091,1114738.174,1924961.86,1384007.867,701574.5792,5707642.606,1611163.121,2181277.03,160612.4904,253235.4483,1544768.534,489088.2408,2336075.745,208641.1776,1124552.493,575871.9681,465874.5082,319190.7647,1615673.699,41661.92532,353820.8541,286317.6493,370802.7945,305454.8104,750196.3609,722152.8333,4030887.931,856282.1692,473772.3162,708874.3735,312090.989,628491.1899,692817.6103,325690.2234
M477T1794,81194.11807,115537.0865,105213.5546,98139.05647,88147.11462,80880.28637,106273.7436,102670.9928,108512.6761,67461.53229,28892.9963,43400.45752,38202.14886,68677.45625,49177.7925,26451.0807,56812.45144,21388.71128,53923.48296,58922.71125,48610.16706,39582.68589,54463.22201,59632.26417,47319.4444,51133.46925,53607.80361,38202.17782,59010.40621,53699.47477,0,36860.86375,45839.24823,31240.18703,51397.35997,67665.35145,33006.79428,34143.62331,33446.79311,17525.75285,21769.80513,22353.05419,38728.38067,21126.93849,44750.0503,72707.79653,69683.61312,53894.84133,48937.98664,42901.2142,65539.96643,83080.3367,33588.72038,71431.00536,49347.41685,51219.35342,68335.22771,48311.28611,41242.56182,37434.57322,60216.08178,58052.75727,56251.03598,68643.82985,83221.3744,59391.74565,63607.75304,79604.86081,80698.82546,90752.20881,105200.6436,95081.61815,50196.76537,50280.54128,35825.55877,41221.97624,39714.75097,43674.84267,67649.93653,79001.26972,58984.56468
